省份,剧种,BV号,视频进度(秒),弹幕内容
四川,川剧,BV1Ps411i7yr,928.408,是眉mi山，四川话眉读mi
四川,川剧,BV1Ps411i7yr,2436.235,王伯伯也好可爱呀
四川,川剧,BV1Ps411i7yr,1626.17,这千帆情切哈哈哈
四川,川剧,BV1Ps411i7yr,1150.52,成都
四川,川剧,BV1Ps411i7yr,1087.682,大变活人
四川,川剧,BV1Ps411i7yr,294.552,好美腰好细
四川,川剧,BV1Ps411i7yr,7516.885,想吃大闸蟹了
四川,川剧,BV1Ps411i7yr,88.394,一直觉得这个白蛇传最接近最初的民间传说
四川,川剧,BV1Ps411i7yr,7648.602,太棒了
四川,川剧,BV1Ps411i7yr,368.667,亲切亲切，四川人路过
四川,川剧,BV1Ps411i7yr,305.743,好漂亮啊！！！
四川,川剧,BV1Ps411i7yr,4633.389,声情并茂
四川,川剧,BV1Ps411i7yr,7766.648,脚上的功夫基本上没拍到
四川,川剧,BV1Ps411i7yr,7757.628,央视戏曲频道的剪辑公认的差劲
四川,川剧,BV1Ps411i7yr,4833.142,上帝视角，许仙又不知道白素贞是蛇
四川,川剧,BV1Ps411i7yr,4299.024,小白的表情好心酸啊(&gt;﹏&lt;)
四川,川剧,BV1Ps411i7yr,3269.226,笑死老子了
四川,川剧,BV1Ps411i7yr,1165.164,德阳
四川,川剧,BV1Ps411i7yr,2060.053,小青：你们俩赶紧的
四川,川剧,BV1Ps411i7yr,1928.795,船夫：我早已看破一切
四川,川剧,BV1Ps411i7yr,1800.701,小青直接问岁数会太尴尬，所以套路一下
四川,川剧,BV1Ps411i7yr,7401.5,真可爱，哈哈哈
四川,川剧,BV1Ps411i7yr,7278.46,哇！
四川,川剧,BV1Ps411i7yr,7219.46,哇！
四川,川剧,BV1Ps411i7yr,6914.74,这白蛇也太累了吧
四川,川剧,BV1Ps411i7yr,5577.061,许仙这扮相是真不错
四川,川剧,BV1Ps411i7yr,5512.261,哇！
四川,川剧,BV1Ps411i7yr,5265.062,哇！
四川,川剧,BV1Ps411i7yr,5062.782,这扮相好帅啊
四川,川剧,BV1Ps411i7yr,4719.477,哇！！！
四川,川剧,BV1Ps411i7yr,4363.381,雄黄就是驱虫蛇的，虫蛇怕雄黄
四川,川剧,BV1Ps411i7yr,1283.624,但是许仙罗汉啊~
四川,川剧,BV1Ps411i7yr,1612.271,这四川话太亲切了
四川,川剧,BV1Ps411i7yr,3508.187,发财就是没了的意思
四川,川剧,BV1Ps411i7yr,7340.795,我感觉是沙僧
四川,川剧,BV1Ps411i7yr,4490.933,崩成三弦哈哈哈哈哈
四川,川剧,BV1Ps411i7yr,1075.017,刚刚还捉玉帝呢，现在就道法浅淡啦哈哈哈哈哈哈哈
四川,川剧,BV1Ps411i7yr,934.254,小青
四川,川剧,BV1Ps411i7yr,143.039,法海
四川,川剧,BV1Ps411i7yr,370.518,哟
四川,川剧,BV1Ps411i7yr,1947.261,大姐呀=我的老天爷 带有语气的称呼
四川,川剧,BV1Ps411i7yr,1208.359,许仙好帅wo w
四川,川剧,BV1Ps411i7yr,2804.094,四川佛道一家。。。。
四川,川剧,BV1Ps411i7yr,37.223,四川人来啦
四川,川剧,BV1Ps411i7yr,2809.837,王道林绵阳口音。哈哈哈
四川,川剧,BV1Ps411i7yr,992.336,川剧的打斗没秦腔精彩
四川,川剧,BV1Ps411i7yr,7637.206,好厉害！！
四川,川剧,BV1Ps411i7yr,6349.211,真·哼哈二将23333
四川,川剧,BV1Ps411i7yr,4845.16,……
四川,川剧,BV1Ps411i7yr,4308.111,？？？？？？？
四川,川剧,BV1Ps411i7yr,3153.455,哈哈哈哈哈哈
四川,川剧,BV1Ps411i7yr,3043.146,不给你说（suo)哈哈哈
四川,川剧,BV1Ps411i7yr,6957.365,片子开了
四川,川剧,BV1Ps411i7yr,94.479,像做道场一样哈哈哈
四川,川剧,BV1Ps411i7yr,526.887,拿这么好的锅，化缘人家不给。
四川,川剧,BV1Ps411i7yr,7747.876,这段音乐真是绝了。
四川,川剧,BV1Ps411i7yr,7475.822,太强了
四川,川剧,BV1Ps411i7yr,4902.448,盗仙草去了
四川,川剧,BV1Ps411i7yr,4656.728,哭了
四川,川剧,BV1Ps411i7yr,4170.648,说白了，许仙始终还是不相信她
四川,川剧,BV1Ps411i7yr,3354.928,好功夫
四川,川剧,BV1Ps411i7yr,17.019,还有人嘛，2020.7
四川,川剧,BV1Ps411i7yr,2125.837,哦豁
四川,川剧,BV1Ps411i7yr,6442.855,青果菩萨来啦！
四川,川剧,BV1Ps411i7yr,1296.084,旅客朋友们 飞机即将降落杭州萧山国际机场 杭州现在的地面温度为 24摄氏度 请收起小桌板 调直座椅靠背 我们的飞机马上就要着陆了
四川,川剧,BV1Ps411i7yr,724.179,p（法语西语的p）i山上 中派成都腔
四川,川剧,BV1Ps411i7yr,564.094,小青！
四川,川剧,BV1Ps411i7yr,342.484,这是高腔吗
四川,川剧,BV1Ps411i7yr,285.566,川剧的帮腔真是一绝
四川,川剧,BV1Ps411i7yr,150.334,jya lu yaan 经典成都话发音
四川,川剧,BV1Ps411i7yr,1155.22,泸州
四川,川剧,BV1Ps411i7yr,1613.521,哈哈哈哈哈这一句反复听了三遍，以前没听过川剧，现在一听太亲切了
四川,川剧,BV1Ps411i7yr,257.211,颜狗阵亡
四川,川剧,BV1Ps411i7yr,1218.816,许仙是成都团副团长
四川,川剧,BV1Ps411i7yr,1190.156,南部定水人在成都
四川,川剧,BV1Ps411i7yr,4668.966,厉害
四川,川剧,BV1Ps411i7yr,681.46,那是云
四川,川剧,BV1Ps411i7yr,557.105,中江的等等我
四川,川剧,BV1Ps411i7yr,5303.83,峨眉刺
四川,川剧,BV1Ps411i7yr,4947.094,这俩双胞胎
四川,川剧,BV1Ps411i7yr,7732.608,看川剧自带变脸 着票钱值了
四川,川剧,BV1Ps411i7yr,6844.053,川剧许仙还算是个人
四川,川剧,BV1Ps411i7yr,1396.244,我这个船只能拉一点点
四川,川剧,BV1Ps411i7yr,1393.343,走成华大道
四川,川剧,BV1Ps411i7yr,1183.593,成都飞杭州
四川,川剧,BV1Ps411i7yr,2130.902,哦豁
四川,川剧,BV1Ps411i7yr,744.581,川剧不是发源于昆剧吗？跟我家乡戏一样，多属于昆剧
四川,川剧,BV1Ps411i7yr,965.882,爽！！！
四川,川剧,BV1Ps411i7yr,4332.475,渣男 呸
四川,川剧,BV1Ps411i7yr,4399.08,豁不得额
四川,川剧,BV1Ps411i7yr,2304.108,哈哈哈哈哈哈哈
四川,川剧,BV1Ps411i7yr,1580.891,叉到水里头233333
四川,川剧,BV1Ps411i7yr,1554.062,明明是去九眼桥
四川,川剧,BV1Ps411i7yr,1538.276,包船233333
四川,川剧,BV1Ps411i7yr,1114.983,我天，这衣服太好看了
四川,川剧,BV1Ps411i7yr,5452.696,那现实中灵芝还好买呢。就是戏曲艺术需要罢了
四川,川剧,BV1Ps411i7yr,7370.393,是监斋好不好前面法海有念他的名号
四川,川剧,BV1Ps411i7yr,5923.111,勉强能连上吧，就是节奏一下子乱了
四川,川剧,BV1Ps411i7yr,5283.794,不是刀马……这场是武旦
四川,川剧,BV1Ps411i7yr,4670.376,出现蛇鳞，扭动
四川,川剧,BV1Ps411i7yr,2702.55,这个版本就是这样哒，京剧的更快
四川,川剧,BV1Ps411i7yr,1954.211,是尊称啦
四川,川剧,BV1Ps411i7yr,2163.434,颠东倒四的
四川,川剧,BV1Ps411i7yr,2016.073,妙啊
四川,川剧,BV1Ps411i7yr,2011.409,他们的身态，是模拟在船上
四川,川剧,BV1Ps411i7yr,361.993,啊哈哈哈，这熟悉的方言
四川,川剧,BV1Ps411i7yr,6915.038,好!
四川,川剧,BV1Ps411i7yr,6822.001,好!
四川,川剧,BV1Ps411i7yr,6759.975,好!
四川,川剧,BV1Ps411i7yr,6331.143,红摇裤儿
四川,川剧,BV1Ps411i7yr,5919.906,s删减了这么多吗？一下子就到水漫金山那里了？
四川,川剧,BV1Ps411i7yr,5801.385,感觉删减了好多
四川,川剧,BV1Ps411i7yr,6967.966,娘娘没心啊，只关心姑爹
四川,川剧,BV1Ps411i7yr,6731.345,小青工具人石锤
四川,川剧,BV1Ps411i7yr,6607.428,白蛇小青太厉害了吧
四川,川剧,BV1Ps411i7yr,6513.366,韦陀好粉好好看
四川,川剧,BV1Ps411i7yr,6477.61,好看
四川,川剧,BV1Ps411i7yr,6449.851,nazhua好忙哪里都有它
四川,川剧,BV1Ps411i7yr,6331.668,哈哈哈火红的yao裤你别走
四川,川剧,BV1Ps411i7yr,5765.002,始终想不通为什么要除白蛇，这些神佛很闲？
四川,川剧,BV1Ps411i7yr,6936.806,我的妈妈o(≧v≦)o
四川,川剧,BV1Ps411i7yr,259.395,啊啊啊啊好漂亮
四川,川剧,BV1Ps411i7yr,213.795,00后
四川,川剧,BV1Ps411i7yr,43.439,我没看弹幕?
四川,川剧,BV1Ps411i7yr,37.499,我没开弹幕?
四川,川剧,BV1Ps411i7yr,7835.303,法海总调度
四川,川剧,BV1Ps411i7yr,7497.712,看出来了，哈哈，哪吒和小青脸像胸不像
四川,川剧,BV1Ps411i7yr,7424.232,青姑娘是不是哪吒？
四川,川剧,BV1Ps411i7yr,2072.553,好般配啊
四川,川剧,BV1Ps411i7yr,1944.446,大姐啊啊啊啊
四川,川剧,BV1Ps411i7yr,1217.874,男的
四川,川剧,BV1Ps411i7yr,1116.392,好可愛
四川,川剧,BV1Ps411i7yr,846.183,我覺得這個演員身材嬌小，可愛型的
四川,川剧,BV1Ps411i7yr,710.759,川普不就是特朗普
四川,川剧,BV1Ps411i7yr,500.69,這是法海
四川,川剧,BV1Ps411i7yr,367.655,白素貞為什麼叫白季子
四川,川剧,BV1Ps411i7yr,208.829,90後
四川,川剧,BV1Ps411i7yr,20.605,來了
四川,川剧,BV1Ps411i7yr,6935.357,而且难度很大，白娘娘跨几个行当，从建国以来到现在能一个人演完白娘娘的人屈指可数，
四川,川剧,BV1Ps411i7yr,4939.397,正宗白鹤少年
四川,川剧,BV1Ps411i7yr,2596.316,肯定是看到了他们几个人在船上呗
四川,川剧,BV1Ps411i7yr,2566.099,我们这是赖克马，哈哈哈，我湖南的
四川,川剧,BV1Ps411i7yr,2406.621,你来当灯泡，照亮下子
四川,川剧,BV1Ps411i7yr,2333.503,你这草帽有啥子用，漏顶
四川,川剧,BV1Ps411i7yr,1777.812,尬聊
四川,川剧,BV1Ps411i7yr,1676.403,隔壁老王
四川,川剧,BV1Ps411i7yr,544.78,在敲木鱼吧
四川,川剧,BV1Ps411i7yr,8067.459,还是删了许多，但比北方曲种好多了
四川,川剧,BV1Ps411i7yr,7787.5,突然萌化
四川,川剧,BV1Ps411i7yr,7703.978,變臉來了
四川,川剧,BV1Ps411i7yr,7680.17,跟頭翻得真麻利
四川,川剧,BV1Ps411i7yr,7606.592,看著好累
四川,川剧,BV1Ps411i7yr,7230.804,跟頭翻得過癮
四川,川剧,BV1Ps411i7yr,4799.809,許仙不知道素貞是蛇，知道不敢娶她
四川,川剧,BV1Ps411i7yr,4220.265,許仙不知道娘子是蛇，只想試探
四川,川剧,BV1Ps411i7yr,3568.361,剛才白蛇把衣服脫了
四川,川剧,BV1Ps411i7yr,1395.005,許仙我可以
四川,川剧,BV1Ps411i7yr,1136.744,河南滴
四川,川剧,BV1Ps411i7yr,1000.963,嘤！
四川,川剧,BV1Ps411i7yr,1949.739,大姐是对姑娘的尊称
四川,川剧,BV1Ps411i7yr,1997.728,全没有鼻音怎么唱哈哈哈
四川,川剧,BV1Ps411i7yr,387.436,你再骂?
四川,川剧,BV1Ps411i7yr,575.378,这就是我一直和群友辩论小青是男蛇的底气
四川,川剧,BV1Ps411i7yr,309.652,弹幕多了呢
四川,川剧,BV1Ps411i7yr,2068.802,青哥你哈哈哈哈哈
四川,川剧,BV1Ps411i7yr,2411.016,小青莫不是喜欢王贝贝
四川,川剧,BV1Ps411i7yr,3964.111,哈哈哈哈哈
四川,川剧,BV1Ps411i7yr,3078.799,凤姐
四川,川剧,BV1Ps411i7yr,17.779,来了来了
四川,川剧,BV1Ps411i7yr,5634.677,大威天龙！
四川,川剧,BV1Ps411i7yr,24.714,经典
四川,川剧,BV1Ps411i7yr,7667.953,白色衣服小哥，好腰，太赞了
四川,川剧,BV1Ps411i7yr,7621.007,woc！6666666
四川,川剧,BV1Ps411i7yr,7616.344,woc！牛批
四川,川剧,BV1Ps411i7yr,7333.264,真功夫，苦功夫
四川,川剧,BV1Ps411i7yr,7331.533,好！太好了
四川,川剧,BV1Ps411i7yr,7327.584,看得我忘了叫好
四川,川剧,BV1Ps411i7yr,6976.751,青哥是不是龙哦
四川,川剧,BV1Ps411i7yr,6646.584,爱青哥一辈子
四川,川剧,BV1Ps411i7yr,6638.562,劳资爱青哥
四川,川剧,BV1Ps411i7yr,5608.455,你官人是法海后面的男人
四川,川剧,BV1Ps411i7yr,6638.36,要啥许仙！
四川,川剧,BV1Ps411i7yr,6515.678,花尾巴
四川,川剧,BV1Ps411i7yr,6414.899,拿抓？干啥！
四川,川剧,BV1Ps411i7yr,6350.391,woc！摇裤的，你给我整笑了
四川,川剧,BV1Ps411i7yr,6052.142,呸，老和尚不要脸，喊人家许仙去打伞
四川,川剧,BV1Ps411i7yr,5993.162,我青哥那点不比许仙好？
四川,川剧,BV1Ps411i7yr,7017.988,开团了搁一边看戏呢哈哈
四川,川剧,BV1Ps411i7yr,6807.344,观众的屁股也坐麻了哈哈
四川,川剧,BV1Ps411i7yr,5987.344,青哥不香吗？要什么许仙
四川,川剧,BV1Ps411i7yr,494.259,我卡了？
四川,川剧,BV1Ps411i7yr,4695.086,。。。。。。
四川,川剧,BV1Ps411i7yr,4713.724,你死得倒利索
四川,川剧,BV1Ps411i7yr,4329.631,我就是不喝
四川,川剧,BV1Ps411i7yr,6931.645,真功夫！喜欢！
四川,川剧,BV1Ps411i7yr,5437.796,事实上，蛇根本不怕雄黄，最多只是讨厌它的味道
四川,川剧,BV1Ps411i7yr,3151.039,哈哈哈哈哈跳脚可爱死了
四川,川剧,BV1Ps411i7yr,562.217,四川的丧葬锣鼓也是这个
四川,川剧,BV1Ps411i7yr,7096.277,仙女姐姐！！！！
四川,川剧,BV1Ps411i7yr,8124.193,散花
四川,川剧,BV1Ps411i7yr,4986.751,云中君和瑶
四川,川剧,BV1Ps411i7yr,2736.082,开头有演员表的 可以自己跳回去看
四川,川剧,BV1Ps411i7yr,983.135,小伙子剧本说你打不过
四川,川剧,BV1Ps411i7yr,314.409,川普
四川,川剧,BV1Ps411i7yr,377.277,我们这儿叫赖克宝
四川,川剧,BV1Ps411i7yr,913.973,96的
四川,川剧,BV1Ps411i7yr,9.862,流量看
四川,川剧,BV1Ps411i7yr,912.253,05后
四川,川剧,BV1Ps411i7yr,7418.092,这个圈是怎么出来的？
四川,川剧,BV1Ps411i7yr,6737.117,因为白素贞现在有孕在身吧
四川,川剧,BV1Ps411i7yr,6701.577,把嘴巴乍起
四川,川剧,BV1Ps411i7yr,6587.534,小青有点累，看见喘气了2333
四川,川剧,BV1Ps411i7yr,6536.274,用脚贴上的吗？？？
四川,川剧,BV1Ps411i7yr,5290.293,所以白鹤就只是露下面吗？
四川,川剧,BV1Ps411i7yr,569.947,中江的我也来了
四川,川剧,BV1Ps411i7yr,4215.472,你们这是上帝视角呀。
四川,川剧,BV1Ps411i7yr,3924.421,哈哈哈哈哈哈这句四川话23333
四川,川剧,BV1Ps411i7yr,3784.14,你就晓得我挨了哈233333
四川,川剧,BV1Ps411i7yr,3703.836,女青什么时候出来的？
四川,川剧,BV1Ps411i7yr,3509.382,没有帮到忙哈2333333
四川,川剧,BV1Ps411i7yr,3195.93,233333
四川,川剧,BV1Ps411i7yr,3065.332,这都能联想到耙耳朵？？？
四川,川剧,BV1Ps411i7yr,2665.389,开药(yo)行
四川,川剧,BV1Ps411i7yr,2286.647,小青这是欲擒故纵。
四川,川剧,BV1Ps411i7yr,715.768,不是青城山下白素贞吗？
四川,川剧,BV1Ps411i7yr,288.051,漂亮。真漂亮！
四川,川剧,BV1Ps411i7yr,2451.364,哈哈哈哈哈哈
四川,川剧,BV1Ps411i7yr,2854.214,你要我杀妻？
四川,川剧,BV1Ps411i7yr,137.172,瞧，我找到了啥宝贝٩(๑&gt;◡&lt;๑)۶
四川,川剧,BV1Ps411i7yr,8001.631,好像看现场，太棒了
四川,川剧,BV1Ps411i7yr,7676.251,牛壁！京剧的我觉得没有川剧的劲爆
四川,川剧,BV1Ps411i7yr,2710.762,白蛇传全本8小时，这是央视2个多小时
四川,川剧,BV1Ps411i7yr,4749.059,等他死硬算了
四川,川剧,BV1Ps411i7yr,3279.32,锵锵嗤吗？前面问道场的
四川,川剧,BV1Ps411i7yr,3555.919,啥时候换的衣服
四川,川剧,BV1Ps411i7yr,1313.682,腰也太细了 我天 
四川,川剧,BV1Ps411i7yr,3288.812,娘娘很生气，后果很严重
四川,川剧,BV1Ps411i7yr,2499.939,极度搞笑
四川,川剧,BV1Ps411i7yr,1866.52,小青：我…
四川,川剧,BV1Ps411i7yr,2660.809,许仙长的好甜啊 扮上更好看
四川,川剧,BV1Ps411i7yr,2470.688,后面打锵锵的把魂都勾走了
四川,川剧,BV1Ps411i7yr,2287.308,地方戏剧更生动！我怎么以前不看了
四川,川剧,BV1Ps411i7yr,98.481,川剧更带感
四川,川剧,BV1Ps411i7yr,1317.481,小青是哪位小姐姐？
四川,川剧,BV1Ps411i7yr,2974.968,他为啥要贴自己头上啊2333
四川,川剧,BV1Ps411i7yr,106.973,来看技巧
四川,川剧,BV1Ps411i7yr,2126.577,哦豁
四川,川剧,BV1Ps411i7yr,1556.816,去撒子春熙路哦，去文殊院，找法海哦
四川,川剧,BV1Ps411i7yr,6351.024,哈哈哈哈
四川,川剧,BV1Ps411i7yr,5591.666,此生唱腔好嘛
四川,川剧,BV1Ps411i7yr,4574.467,各位，剧情需要，不要怪酒窝仙。
四川,川剧,BV1Ps411i7yr,7419.399,又勾勾又丢丢
四川,川剧,BV1Ps411i7yr,6669.077,好美！！！！
四川,川剧,BV1Ps411i7yr,8036.653,看完第二遍 开头见!!
四川,川剧,BV1Ps411i7yr,507.256,？？？？
四川,川剧,BV1Ps411i7yr,3331.288,提线木偶
四川,川剧,BV1Ps411i7yr,2745.309,刘谊演的 刘老师还拍过李玉导演的红颜 电影
四川,川剧,BV1Ps411i7yr,7736.181,好好
四川,川剧,BV1Ps411i7yr,1981.304,这个摇的动作好评！模仿在船上随水的动作
四川,川剧,BV1Ps411i7yr,6306.156,好！！！！！
四川,川剧,BV1Ps411i7yr,7667.876,西湖底二五仔大军
四川,川剧,BV1Ps411i7yr,1066.398,"来了来了,小青来了~~~"
四川,川剧,BV1Ps411i7yr,4585.227,哇太惊艳了
四川,川剧,BV1Ps411i7yr,2283.516,04来啦
四川,川剧,BV1Ps411i7yr,8101.16,太精彩了 呆在成都16年 今天方知四川文化的魅力
四川,川剧,BV1Ps411i7yr,4707.3,绝技倒硬桩
四川,川剧,BV1Ps411i7yr,385.721,口音亲切哈哈哈
四川,川剧,BV1Ps411i7yr,6482.968,好粉嫩的韦陀哈哈哈哈哈
四川,川剧,BV1Ps411i7yr,180.403,我以为川剧说四川话呢
四川,川剧,BV1Ps411i7yr,1502.092,潲水？？哈哈哈
四川,川剧,BV1Ps411i7yr,2277.49,99
四川,川剧,BV1Ps411i7yr,7999.099,好！！！！！
四川,川剧,BV1Ps411i7yr,651.054,原来腾云驾雾的云是人演的哈哈哈哈
四川,川剧,BV1Ps411i7yr,7730.39,好
四川,川剧,BV1Ps411i7yr,7604.782,好
四川,川剧,BV1Ps411i7yr,8121.451,好！
四川,川剧,BV1Ps411i7yr,4710.97,死得好利索
四川,川剧,BV1Ps411i7yr,5883.58,青哥
四川,川剧,BV1Ps411i7yr,5879.02,青哥来了
四川,川剧,BV1Ps411i7yr,3879.866,淡黄的长裙，蓬松的头发
四川,川剧,BV1Ps411i7yr,3213.66,恍恍惚惚哈哈哈
四川,川剧,BV1Ps411i7yr,1148.09,中江
四川,川剧,BV1Ps411i7yr,1097.581,哇哇哇
四川,川剧,BV1Ps411i7yr,977.649,白蛇步伐好轻快啊
四川,川剧,BV1Ps411i7yr,1206.924,帅哥你来找奴家是不啦
四川,川剧,BV1Ps411i7yr,8129.446,鼓掌piapiapia
四川,川剧,BV1Ps411i7yr,7804.597,耍牙是啊 只是现在太少了
四川,川剧,BV1Ps411i7yr,7784.091,好
四川,川剧,BV1Ps411i7yr,7633.297,好好好
四川,川剧,BV1Ps411i7yr,3421.915,我喊你坐你敢不坐
四川,川剧,BV1Ps411i7yr,3348.18,hhhhh笑得我满头找地
四川,川剧,BV1Ps411i7yr,3310.068,小青太可爱了
四川,川剧,BV1Ps411i7yr,3197.829,许仙：纳尼？
四川,川剧,BV1Ps411i7yr,3172.703,哈哈哈哈哈哈草成都女娃儿装怪
四川,川剧,BV1Ps411i7yr,1715.933,哇我好喜欢小青啊啊啊啊啊啊
四川,川剧,BV1Ps411i7yr,1237.756,啊啊啊啊啊啊啊我好i
四川,川剧,BV1Ps411i7yr,1207.019,卧槽姐姐我好可
四川,川剧,BV1Ps411i7yr,6588.895,妖气甚重!
四川,川剧,BV1Ps411i7yr,7807.359,应该是变回来的，刚刚那个小丑一样的脸是涂的。
四川,川剧,BV1Ps411i7yr,6901.435,B站有折子戏断桥。大概是白素贞对许仙诉说和在小青手里救许仙
四川,川剧,BV1Ps411i7yr,6837.684,川剧许仙还是被迷魂伞鼓捣弄上来的！
四川,川剧,BV1Ps411i7yr,721.93,现在不少弱智见到四川话就说川普
四川,川剧,BV1Ps411i7yr,1353.353,许仙的衣裳是不是脏了
四川,川剧,BV1Ps411i7yr,34.787,方迪爱文瑶
四川,川剧,BV1Ps411i7yr,22.787,好棒呀！
四川,川剧,BV1Ps411i7yr,2277.329,00后
四川,川剧,BV1Ps411i7yr,1364.153,讲真，02年的还可以学川剧吗，哪里有教的呀
四川,川剧,BV1Ps411i7yr,901.468,但是我00后唉，我居然也喜欢看这个
四川,川剧,BV1Ps411i7yr,6830.246,好
四川,川剧,BV1Ps411i7yr,8128.187,辛苦了
四川,川剧,BV1Ps411i7yr,8101.867,再会
四川,川剧,BV1Ps411i7yr,8030.206,要完了   再会各位
四川,川剧,BV1Ps411i7yr,7643.127,法海  我当时差点就叫出来了
四川,川剧,BV1Ps411i7yr,7537.295,这是海带吗
四川,川剧,BV1Ps411i7yr,6822.449,厉害啊啊啊
四川,川剧,BV1Ps411i7yr,6648.749,哈哈哈哈哈哈憨憨
四川,川剧,BV1Ps411i7yr,2169.773,哇，心机哦，刚才大姐，现在小姐
四川,川剧,BV1Ps411i7yr,2483.809,背时2333333
四川,川剧,BV1Ps411i7yr,2311.578,233333
四川,川剧,BV1Ps411i7yr,2135.448,呕吼23333
四川,川剧,BV1Ps411i7yr,1921.782,常言：我莫有说过23333333
四川,川剧,BV1Ps411i7yr,1228.385,挂坟钱的，你笑的我肚皮痛
四川,川剧,BV1Ps411i7yr,134.87,我也第一次
四川,川剧,BV1Ps411i7yr,84.585,青城山下白素贞
四川,川剧,BV1Ps411i7yr,6310.492,好
四川,川剧,BV1Ps411i7yr,6304.078,6666
四川,川剧,BV1Ps411i7yr,6063.856,厉害啊
四川,川剧,BV1Ps411i7yr,4965.546,双胞胎？
四川,川剧,BV1Ps411i7yr,6302.414,厉害啊啊啊
四川,川剧,BV1Ps411i7yr,6059.824,厉害
四川,川剧,BV1Ps411i7yr,5861.124,螃蟹红色就熟了哈哈哈哈
四川,川剧,BV1Ps411i7yr,5846.683,我猜是螃开
四川,川剧,BV1Ps411i7yr,5632.417,你又来了
四川,川剧,BV1Ps411i7yr,4637.937,音乐好听
四川,川剧,BV1Ps411i7yr,4527.357,跪下哈哈哈哈哈哈
四川,川剧,BV1Ps411i7yr,4536.914,跪下
四川,川剧,BV1Ps411i7yr,4539.66,跪下～
四川,川剧,BV1Ps411i7yr,4439.839,爱到了极致
四川,川剧,BV1Ps411i7yr,4424.06,你高兴了吧
四川,川剧,BV1Ps411i7yr,4354.979,蛇吃了雄黄会怎么样
四川,川剧,BV1Ps411i7yr,4311.096,。。。。
四川,川剧,BV1Ps411i7yr,4286.516,怀上了
四川,川剧,BV1Ps411i7yr,4210.717,好坏小白不曾害过你啊
四川,川剧,BV1Ps411i7yr,4120.936,表情好评
四川,川剧,BV1Ps411i7yr,3695.504,谢谢弹幕君
